	coll_lecture	sentence	reflection	sentiment
129	1	Entspannt, zu Beginn eher unsicher doch im laufe der Zeit selbstsicherer	1	2
2388	2	Die Jungen waren sehr selbstbewusst, wenn es darum ging, zu erklären, was sie taten, und die meisten Jungen waren in der Lage, mir die 7 verschiedenen Zeitformen zu erklären, die es im Lateinischen gibt, und auch Teile des Textes vorzulesen.	0	3
3328	2	Wenn wir nur beobachten, werden wir uns nicht daran erinnern oder in der Lage sein, das, was die Person tut, physisch zu kopieren.	1	2
1271	2	Wie fühlen Sie sich bei Ihrer Antwort auf diese Frage?	1	3
2545	2	Leider sehe ich, dass in der Schule viel weniger Lernen im Freien stattfindet.	0	2
3038	2	Meine Interpretation davon war, dass sie glaubte, dass, egal welche Rasse, welches Geschlecht, welche Religion usw. ein Kind hat, sie alle das Recht auf Bildung haben sollten und wenn sie dieses Recht bekommen, werden sie in der Lage sein, alles zu tun, was sie wollen, sogar die Welt zu verändern.	1	4
1914	2	"Die Reihenfolge der Körperteile, die ich sagte, änderte sich jedes Mal, um die Klasse bei der Stange zu halten, aber ich begann immer mit ""Hände auf die Köpfe"" und endete mit ""Finger auf die Lippen""."	0	3
2521	2	"Im Jahr 2014 veröffentlichte der Telegraph DIESEN ARTIKEL, in dem Pläne für eine staatlich finanzierte ""virtuelle Schule"" vorgeschlagen wurden. "	0	3
1998	2	Während ich darüber nachdachte, sah ich mir diesen TED-Vortrag über Feedback für Lehrer an.	0	3
393	2	Als dieses Vorbild sollten wir sicherstellen, dass wir ihnen Versagen vorleben.	1	3
2702	2	Wie bringt man einem Kind überhaupt das Lesen und Schreiben bei?	1	3
1006	2	Das Pensum, das manche Lehrer zu bewältigen haben, ist unglaublich, und dann hat die Regierung die Frechheit, noch mehr aufzutürmen.	1	2
1394	2	In der Vergangenheit habe ich festgestellt, dass das vorherige Durchlesen der PowerPoint-Notizen eine hilfreiche Methode ist, um während der Vorlesung konzentriert und präsent zu bleiben.	1	4
89	2	Die Standards besagen auch, dass eine effektive Nutzung von Displays vorhanden sein sollte.	0	3
3032	2	Ich glaube, dass Bildung ein Werkzeug ist, das auf der ganzen Welt geschätzt werden sollte, es sollte jedem Kind, Teenager und Erwachsenen zur Verfügung stehen, der es will und braucht.	1	4
1373	2	Es hat mir gezeigt, wie ich die beiden Dinge, die mir am Herzen liegen (Unterrichten und Ausdruckskunst), miteinander verbinden kann.	1	4
3088	2	Indem wir mitfühlend sind, geben wir diesen Charakterzug an unsere Schüler weiter.	0	3
1111	2	Um den Kindern genügend Zeit zu geben, die verschiedenen Elemente dieses Projekts zu erfassen, sollte das Lernen über eine Reihe von Unterrichtsstunden erfolgen.	1	3
809	2	Ich habe ein Hintergrundwissen über den schottischen Lehrplan	0	3
1128	2	""" Zu den Eigenschaften, die bei diesen Kindern erkennbar sind, gehören: hohe sprachliche Fähigkeiten, einschließlich der Fähigkeit zu lesen, bevor sie in die Schule kommen (Gross, 1998); ein Drang zu lernen und eine Vorliebe für das Stellen von Fragen und das Aufnehmen von Wissen (Dowling, 2002); eine frühe Fähigkeit, sich einzufühlen und Sensibilität zu zeigen (Gross, 1989; Silverman, 1983); ein gutes Verständnis dafür, wie Sprache funktioniert, und kann daher Humor auf eine anspruchsvolle Weise verstehen und verwenden (Gross, 1999)."	0	4
2170	2	Das war der Reim, den einer der Jungen in der Mathematikstunde am Donnerstag sagte.	0	3
1667	2	Ich hatte mich nie wirklich hingesetzt und darüber nachgedacht, wie meine eigenen Gedanken und Diskussionen mit Kollegen einen solchen Effekt auf das Kind selbst haben könnten, aber ich bin wirklich froh, dass ich das getan habe, weil ich jetzt erkannt habe, dass es ein Kind und seine eigenen Erwartungen an sein Lernen wirklich beeinflussen kann.	1	2
592	2	Nun, wie auch immer, in der Sekundarschule habe ich Geographie für moderne Studien und Geschichte fallen gelassen, in denen ich dann in meinen höheren Prüfungen gute Noten bekommen habe, also kann ich nicht sagen, dass ich es bereue.	1	4
2264	2	Während dieses Inputs wurde ich ermutigt, darüber nachzudenken, was meine grundlegenden Überzeugungen über Kindheit, kindliche Entwicklung und die Rolle der Erziehung dabei sind.	0	3
38	1	Software zu analysieren.	0	3
98	2	"Es wird auch eine ""helfende Hände""-Anzeige geben - wo jede Hand einen anderen Job darstellt (wie z.B. Milchkontrolleur oder Türhalter), dem die Kinder zugeordnet werden, wobei die Jobs wöchentlich wechseln.  Ich fühle mich jetzt nach dieser Aufgabe sicher, dass ich die Gründe für bestimmte Bereiche im Klassenzimmer kenne."	0	3
806	2	Welches Wissen habe ich bereits?	1	3
14	1	So konnten wir alle entscheidungen schnell treffen und auch Fragen und Probleme schnell lösen.	1	3
1749	2	Nach meinem Besuch in der Kirche habe ich das Gefühl, dass eine Grundschulklasse sicherlich von einer ähnlichen Erfahrung profitieren könnte.	1	3
135	1	Die Aufgabenlösung habe ich sehr positiv empfunden, weil wir eine tolle Gruppendynamik haben. 	1	5
8	1	Nach diesen gemeinsamen Sessions haben wir Aufgaben verteilt und diese dann alleine übernommen.	0	3
172	2	Ich beschloss, mich sowohl bei den Gefühlen als auch beim Selbstvertrauen ziemlich weit unten anzusiedeln.	1	4
896	2	Innerhalb einer Schule kann dies genutzt werden, um die Eltern darüber zu informieren, was die Kinder lernen, und einen Einblick zu gewähren, wo früher nur eine Momentaufnahme bei Elternabenden oder auf Zeugnissen zu sehen war.	0	3
26	0	Meine Gruppenmitglieder, mit Professor und Mentoren helfen sehr. 	0	4
3181	2	Diese leichtfertige Haltung muss in Frage gestellt und geändert werden, da mathematische Fähigkeiten einen großen Teil unseres Lebens ausmachen, von der Planung unserer Zeit und unserer Zeitpläne bis hin zur Organisation unserer Finanzen.  	1	2
778	2	Ich schreibe dies nur wenige Tage, nachdem eine der größten Demonstrationen für Gleichberechtigung und Frauenrechte in Städten auf der ganzen Welt stattgefunden hat.	0	3
292	2	Ich muss in der Lage sein, die Auswirkungen meiner eigenen Einstellungen und die meiner Schüler zu bedenken, während ich mir der negativen Darstellung anderer durch Quellen wie die Medien oder manchmal sogar durch die Familie bewusst bin.	1	3
807	2	Ich bin eine Peer Educator, also habe ich viel Wissen über Gesundheit und Wohlbefinden/	1	3
96	1	Wie wichtig evaluieren für ein Modell ist war mir am Anfang nicht klar und auch wie komplex die Wahl der richtigen Metriken ist.	1	3
2096	2	Ich denke schon, dass es in drei Jahren für so junge Jungen eine Menge zu behandeln gibt, aber wenn die Jungen später Geschichte auf einem höheren Niveau studieren sollen, wird der Unterricht, den sie jetzt haben, sie vorbereiten.	1	3
2363	2	Ich liebe es, wie phantasievoll die Jungen sind, wenn es um die Waldschule geht, wobei der Wald jede Woche etwas völlig anderes ist.	0	4
1500	2	Mit über 75% der Jungen in Moulsford, die mindestens ein Musikinstrument lernen, 2 Chören (mit über 120 Jungen) und einem Orchester ist es unnötig zu sagen, dass Moulsford Preparatory School ein fantastischer Ort ist, um zu gehen, wenn Sie sich für Musik interessieren!	0	5
1841	2	Als Lehrer ist es wichtig, eine Kultur des Vertrauens und des Respekts mit anderen Mitarbeitern und den Schülern zu entwickeln, und ich habe das Gefühl, dass ich dies durch die Teilnahme an den Aktivitäten hier in Moulsford tue.	1	4
1267	2	Damals war ich nicht bereit, das zu hören - schließlich kann es manchmal einfacher erscheinen, einfach in die vielen Nöte des Lebens einzutauchen - aber natürlich hatte er Recht.	1	3
2541	2	Das Anhören der Radiosendung hat mir die Augen für einige der wunderbaren digitalen Werkzeuge und Ressourcen geöffnet, die es gibt, und für die Art und Weise, wie die Technologie die Art und Weise, wie unser Bildungssystem funktioniert, verändern könnte.	1	4
69	1	Andererseits hat er möglicherweise nicht daran gehapert, dass ich die Problematik nicht gesehen habe, sondern dass ich mich damit nicht auseinander setzen wollte. 	1	2
257	2	Wenn es doch Probleme gibt, sind Halspastillen und Atemdampf Lebensretter!	0	4
518	2	Während meiner Zeit an der Universität hoffe ich, Präsentationsfähigkeiten	1	3
54	2	ich würde die Sitzordnung im Mathematik- und Sprachunterricht je nach Fähigkeit gelegentlich ändern.	1	3
3161	2	Wie bei vielen Menschen sind meine persönlichen Gefühle gegenüber Mathe meist negativ.	1	2
3167	2	Meine Eltern ermutigten mich zwar, mich in Mathe anzustrengen, und halfen mir bei den Hausaufgaben und bei der Wiederholung, aber ich habe das Gefühl, dass ihre eigenen negativen Eindrücke von Mathe in meine eigenen eingeflossen sind.	1	2
123	2	Sicherlich gibt es einen Vorteil, wenn Kinder eine Sprache lernen, egal welche.	0	3
1604	2	Als Fach von der ersten Klasse an lernen die Jungen durch aktive Diskussionen, Medien, IKT, externe Besuche und Referenten von außen.	0	3
3244	2	"4. Ich habe definitiv begonnen, mehr über alle meine Fächer zu lesen, indem ich die ""Big Picture""-Dokumente benutze, um mich zu akademischen Journalen und anderer zusätzlicher Lektüre zu führen."	0	3
3463	2	"downloadIch fand die ""Key Principles of the Student Teacher Code"" sehr hilfreich."	0	3
2526	2	Erfahren Sie HIER mehr über den Waldorfansatz.	0	3
307	2	Wenn wir jedoch gebeten wurden, die Namen oder Geschichten zu erläutern, hatten wir Schwierigkeiten!	0	2
1571	2	Es ist unfair, dass etwas so Wundervolles wie das Recht, ein Instrument zu erlernen, denjenigen genommen wird, die es sich nicht leisten können, dies zu tun.	1	2
1661	2	Moulsford hatte einen lokalen Lehrer gebucht, der zu uns sprechen sollte.	0	3
817	2	Das ist etwas, das mich schon immer interessiert hat, und dies scheint die perfekte Gelegenheit zu sein, es herauszufinden!	1	4
2642	2	Wenn also unser eigener Lehrplan Schulausflüge unterstützt, gibt es dann wirklich noch ein Problem?	0	3
1504	2	Der Wettbewerb hat einen externen Richter und besteht aus Solo-, Ensemble- und Ganzhausauftritten von jedem Haus.	0	3
1973	2	Obwohl ich mein Klassenzimmer nicht zu oft umstellen möchte, was es für meine Schüler verwirrend und ablenkend macht, wäre ich nicht abgeneigt, neue Dinge auszuprobieren und würde versuchen, aufmerksam und offen dafür zu bleiben, wenn bestimmte Aspekte des Raumes nicht so funktionieren, wie sie sollten.	1	3
9	2	Mein Unterrichtsplan sieht vor, diesen Abschnitt zu lesen und die Beschreibung zu beachten.	0	3
566	2	Diskutieren Sie verschiedene Rollen in den Gruppen, z. B. Chefkoch, Teamleiter, Fotograf, Autor usw., je nach Anzahl der Kinder in jeder Gruppe.	0	3
912	2	vielleicht weil niemand sehen konnte, was andere geschrieben hatten.	1	3
2210	2	Derzeit basieren unsere Lehrpläne auf den benötigten Fähigkeiten und nicht auf dem Wissen, aber einige Leute sind der Meinung, dass das Wissen im Klassenzimmer viel wichtiger ist.	0	3
182	2	Um diese Fähigkeiten jedoch effektiv zu vermitteln, muss Mathematik auf eine lustige, spannende Art und Weise präsentiert werden, vor der sich weder Lehrer noch Schüler fürchten müssen.	1	4
3350	2	Ich glaube, es ist wichtig, dass wir etwas über Persönlichkeit lernen, damit wir dieses Wissen mit in den mpd-Unterricht nehmen können und in der Lage sind, die verschiedenen Persönlichkeitsmerkmale unserer Schüler zu erkennen.	1	3
1155	2	Auch dies hat sich im Laufe der Jahre als Herausforderung erwiesen, da die Menschen in meiner Peer-Group nicht so gerne mit diesen Personengruppen in Kontakt treten wollten.	1	2
2983	2	Durch sicheres Beobachten und Aufzeichnen der Sonne und des Mondes zu verschiedenen Zeiten kann ich ihre Bewegungsmuster und Veränderungen über die Zeit beschreiben.	0	3
2812	2	Es scheint mir, dass diese Briefe wahrscheinlich Gefühle von Verlegenheit, Scham und Schuld hervorrufen, aber die obigen Statistiken legen nahe, dass sie nicht die notwendigen Informationen oder Anleitungen liefern, damit die Eltern und das Kind das Problem angehen können.    	1	1
3190	2	"Mein innerer Dialog des ""Sollte"" ist nicht hilfreich und könnte die Ursache für einen Teil meiner Angst sein.  "	1	2
535	2	Ich werde auch einige Lektüre über die Herangehensweise an die Mathematik mit Kindern durchführen.	1	3
1688	2	Abschließend möchte ich sagen, dass ich der Meinung bin, dass es gefährlich sein kann, Kinder zu etikettieren, und dass die RSA mit ihrer Idee, jeden Schüler mit einer A-Note zu beginnen, etwas ganz anderes vorschlägt.	1	3
2802	2	"aber am wichtigsten ist die Musik, denn die Muster in der Musik und allen Künsten sind die Schlüssel zum Lernen"" - Platon"	0	3
3514	2	Dies war eine so einfache Aktivität, die aber großen Spaß machte.	0	4
371	2	Natürlich müssen wir als Lehrer dafür sorgen, dass diese Kinder mitmachen, aber wenn ein Kind in seiner Freizeit sitzen und malen möchte, gibt es meiner Meinung nach keinen Grund, es zu Dingen wie Fußball zu zwingen.	1	3
1453	2	Ich werde in der Lage sein, eine positive Atmosphäre in das Klassenzimmer zu bringen, da ich mich sicher und glücklich fühle, den Unterricht zu halten.	1	4
42	0	Die Technologie werde ich anwenden lernen, das Hintergrundwissen wird dafür notwendig sein. 	1	3
72	1	Wir sind immer wieder gegen Probleme mit der Integrierung gekommen, besonders frustrierend war das Dependency-Integrieren. 	1	2
1318	2	Es würde mich interessieren, wie ein Lehrer die Probleme der Ablenkung und der Trennung zwischen privilegierten und weniger privilegierten Schülern angehen kann.	1	4
2703	2	habe ich über den Spracherwerb und die Bedeutung von Dingen wie Grammatik gesprochen.	0	3
196	2	Im Wald angekommen, laufen die Kinder vom Busparkplatz ca. 5 Minuten zu einer großen Lichtung, die mit Zäunen und blauen Seilen abgesperrt ist.	0	3
383	2	Menschen verbergen ihr Selbstwertgefühl durch ein falsches Selbstbewusstsein.	0	2
1044	2	Die Kinder verlassen unser Bildungssystem in eine moderne Gesellschaft, die sich sehr von den Gesellschaften unterscheidet, die wir bisher gesehen haben, und in der Wissen mit nur einem Klick auf einen Knopf zur Verfügung steht.	0	3
2674	2	Selbst damit erhalten die meisten Schulen jährlich den gleichen Geldbetrag für den Betrieb ihrer Schule.	0	3
929	2	Während meiner Zeit in der Grundschule kann ich ohne weiteres sagen, dass ich mit einer Reihe von einnehmenden und enthusiastischen Lehrern gesegnet war.	1	4
2311	2	empfand ich dies jedoch nicht als eine sehr positive Erfahrung, da ich oft auf Schulungen geschickt wurde, die für mich nicht besonders relevant waren.	1	2
1269	2	Warum ist es uns als Erwachsene so leicht peinlich, einfach ein bisschen albern zu sein?	1	3
129	2	Ich freue mich darauf, weitere Lateinstunden in Moulsford zu beobachten und hoffentlich selbst ein paar lateinische Wörter zu lernen.	1	4
3513	2	Auf diese Weise konnten die Kinder einige einfache Melodien spielen (z.B. Mary had a little lamb), und einige hatten sogar die Chance, der Dirigent zu sein und ihre eigenen Melodien zu kreieren, indem sie auf die verschiedenen Gruppen zeigten.	0	3
1488	2	Andrew Davis hat im Guardian argumentiert, dass Phonics nicht funktioniert und man sich nicht so sehr auf Phonics in jungen Jahren konzentrieren sollte.	0	2
2103	2	Das betrifft zwar nicht so sehr die Grundschulen, aber der Lehrplan für die Prüfungen an den weiterführenden Schulen hat sich in den letzten Jahren dahingehend geändert, dass viel mehr über die schottische Geschichte gelehrt wird, anstatt über die Geschichte der Welt.	0	3
1969	2	Außerdem würde ich eine gemütliche Leseecke einrichten, die die Kinder hoffentlich zum Lesen anregt und gleichzeitig ein weiterer Bereich ist, der für Gruppenarbeit genutzt werden kann.	1	4
1641	2	Wir sollten die Einstellung aufgeben, dass bestimmte Themen zu bestimmten Zeitpunkten im Leben eines Kindes in der Grundschule unterrichtet werden.	1	3
286	2	Eine der vier Fähigkeiten des Lehrplans besteht darin, dass die Kinder zu verantwortungsbewussten Bürgern werden, was ein Verständnis und eine Akzeptanz des Glaubens und der Kultur anderer einschließt.	0	4
1796	2	Nachdem mein Vater erkrankt und verstorben war, rutschten viele meiner Leistungen weiter ab, und das wurde auf die Geschehnisse in meinem Privatleben zurückgeführt.	1	2
2423	2	Also zurück zum Thema Raum, wo soll man anfangen?	0	3
3264	2	Es gibt fünf verschiedene Dimensionen von Persönlichkeitsmerkmalen:  Extraversion ( Gegenteil von Introversion)	0	3
2786	2	Diese Studie wurde in England durchgeführt, ich denke jedoch, dass die Ergebnisse auch in Schottland zutreffen.	0	3
