	coll_lecture	sentence	reflection	sentiment
3559	2	Ich würde die Kinder Gegenstände auswählen lassen, die sie zu einem Muster anordnen sollen (natürlich müssen wir uns vorher einige Beispiele für visuelle Muster ansehen).	1	3
2250	2	Das erinnerte mich daran, dass es trotz unserer Verantwortung unmöglich ist, immer 100 % ernst zu sein.	1	4
3044	2	Die gemeinsame Arbeit hilft nicht nur den Kindern, sondern auch den Lehrern.	0	3
1921	2	Das gab mir mehr Freiheit, über Verhaltensmanagementstrategien, Körperhaltung, Tonfall usw. nachzudenken.	1	4
400	2	Stressige Wissenschaft........	0	3
2132	2	Eine weitere Diskussion wurde über das gesamte Schulpersonal geführt, das in die Reinigungsabteilung aufgenommen wird, und - es gibt hier in Moulsford ein echtes Gefühl der Teamarbeit, das ich liebe.	0	4
1899	2	Reflexionen über das Praktikum	0	3
2155	2	Der Sprachunterricht war wirklich aktiv, und die Kung-Fu-Satzzeichen haben einen großen Teil zu einer langweiligen Lektion über Punkt und Komma beigetragen.	1	4
3131	2	Die anderen Tiere beschließen, dem Hund zu zeigen, dass er nicht in allem der Beste ist und dass sie in bestimmten Dingen die Besten sind.	0	3
54	1	Vor allem, wie viele kleine Schritte berücksichtigt werden müssen und auf welcher Ebene das Training stattfindet.	0	3
2773	2	Während ich mich darauf vorbereite, mein Praktikum bei Learning from Life (morgen!) zu beginnen, habe ich mich mit Musikunterricht und dem Wert und der Wirkung, die er auf Kinder haben kann, befasst.	0	3
1214	2	Wenn man den Schülern die Möglichkeit gibt, sich an ihrem eigenen Lernen zu beteiligen, indem sie mitbestimmen können, was und wie sie lernen wollen, kann dies zu einer guten, vertrauensvollen Lehrer-Schüler-Beziehung führen.	1	4
262	2	Ich bin sehr schuldig, wenn ich mir erlaube, mehr aus dem Brustkorb als aus dem Bauch zu atmen, was eine Menge Stress verursachen kann!	1	2
3147	2	Eine andere Möglichkeit wäre, dieses Buch zu nutzen, um das Lernen über soziale Kompetenzen und die Fähigkeit, anderen ein guter Freund zu sein, zu unterstützen.	1	3
130	2	Die heutige Stunde hat mir auf jeden Fall etwas Interessantes zum Nachdenken gegeben.	1	3
81	2	Sie haben auch den zusätzlichen Vorteil, dass sie Spiele ermöglichen, die immer als Belohnung für gute Arbeit oder gutes Verhalten eingesetzt werden können!	1	4
1158	2	Indem ich mich auf einige der Herausforderungen konzentriere, die ich erlebt habe, möchte ich nicht als jemand erscheinen, der sich abmüht oder in irgendeiner Weise undankbar ist.	1	3
3494	2	Ich habe das Gefühl, dass ich diese Art des Lernens definitiv in meinen eigenen Unterricht einbringen kann, und ich freue mich darauf, dies in meinem Praktikum in der Vorschule anzuwenden.	1	4
2671	2	Warum glauben wir, dass bestimmte Schulen dem Lernen eines Kindes abträglich sind?	1	3
2633	2	Ich hatte das Glück, in der High School an mehreren Klassenfahrten teilzunehmen, und in der High School inspirierte mich ein Lehrer dazu, meine Kinder auf Klassenfahrten mitzunehmen, als ich voll eingeschrieben war.	1	4
113	2	Ja, ich hatte das Glück, dass meine Eltern in einem Gebiet lebten, in dem der gälische Lehrplan angeboten wurde, und beschlossen, dass ich im Alter von 3 Jahren auf eine gälische Schule gehen würde, aber ich bin mir der Tatsache bewusst, dass dies in den meisten Schulen in Schottland nicht der Fall ist, ganz zu schweigen vom Rest des Vereinigten Königreichs.	1	3
1360	2	Im vergangenen Jahr gab es jedoch zwei wichtige Erfahrungen, die mein Selbstvertrauen wirklich gestärkt und mir geholfen haben zu erkennen, dass Menschen sich zu mir hingezogen fühlen, wenn ich ganz ich selbst bin.	1	4
1654	2	Ich weiß nicht, ob das daran lag, dass ich das Glück hatte, in der Spitzengruppe zu sein, so dass wir vielleicht mehr Aufmerksamkeit bekamen.	1	3
115	0	Zu Beginn der Aufgabe war ich nur neugierig, während besagter Herausforderung fühlte ich mich unvorbereitet und zweifelnd - das wandelte sich aber durch die Lösung in ein zuversichtlicheres Gefühl.	1	4
1241	2	Eine Möglichkeit, Kindern zu helfen, solche großen Themen zu verstehen, ist die Musik.	0	3
2133	2	Alle arbeiten zusammen und teilen jede Information, die sie bekommen können, mit ihren Kollegen, der Internatsabteilung, was mir zeigte, wie wichtig diese Rolle in der Schule gesehen wird.	0	3
2530	2	Dennoch muss ich mich fragen, ob das in unseren Schulen wirklich funktionieren kann.	1	3
1945	2	Attfield und Morgan (2007, S. 32) sagen, dass eine der Hauptursachen für Verhaltensschwierigkeiten bei Kindern mit Autismus die Angst ist, die oft durch Ungewissheit, Veränderungen und Unvertrautheit mit Menschen und Orten verursacht wird.	0	2
27	0	Ich arbeite mit Logikey.	0	3
2550	2	Leider erlebe ich das nur allzu oft bei wohlmeinenden Praktikern, die sich nicht sicher sind, was Lernen im Freien wirklich ist.	1	2
3047	2	Daher glaube ich, dass es für Lehrer und Schüler wichtig ist, ein Gleichgewicht zwischen eigenständiger Arbeit und Teamarbeit zu finden.	1	4
1745	2	Dennoch war der touristische Aspekt offensichtlich, denn am Eingang der Kirche war ein Geschenkeladen eingerichtet worden, überall lagen Informationsbroschüren aus, und es gab auch Informationstafeln und Tafeln, die auf Fakten von besonderem historischem Interesse hinwiesen - wie etwa das angebliche Grab von König Robert the Bruce.	0	3
1398	2	Ich habe einige Bereiche identifiziert, in denen ich mich selbst verbessern kann, darunter:  Mehr Risiken eingehen und mich gelegentlich aus meiner Komfortzone herausbewegen In der Lage sein, professionelle Kritik anzunehmen und sie nicht persönlich zu nehmen Selbstbewusster im Umgang mit mathematischen und numerischen Problemen werden	1	3
2611	2	"Eine, die ich sehr interessant fand, ist ""Plus, Minus und was kommt als Nächstes?"", die Lob, Kritik und einen Hinweis darauf enthält, was zu tun ist, um sich weiter zu verbessern."	1	3
2274	2	Heute weiß ich, dass der Montessori-Ansatz die Bedeutung einer gut gestalteten Umgebung hervorhebt und dass Kinder die Möglichkeit haben sollten, zu spielen und zu erforschen, ohne dass Erwachsene zu sehr eingreifen.	1	3
3574	2	Dies ist ein lustiges Beispiel für ein Muster, weil es Wiederholungen und Rhythmus verwendet.	1	4
3231	2	Ich möchte vor allem mehr Fachzeitschriften und akademische Schriften lesen.	0	3
3	1	Wenn eine fertig war, arbeiteten wir gemeinsam an einer anderen weiter.	0	3
2639	2	Nun, der schottische Lehrplan unterstützt Schulausflüge, indem er auf seiner Website einen Abschnitt einrichtet, in dem man Orte in Schottland finden kann, die er als lehrreich einstuft.	0	3
673	2	habe ich keine Kennenlernstunde abgehalten, was ich bedauerte, weil ich das Gefühl hatte, eine Gelegenheit verpasst zu haben, herauszufinden, wie Kinder ticken.	1	2
826	2	Sie liebten sie und die Möglichkeiten, die sich ihnen dadurch boten.	0	4
335	2	Ich habe noch nie lange genug in einem Klassenzimmer gearbeitet, um zu wissen, dass es mir schwer fällt, mit Lese- und Mathegruppen Schritt zu halten, aber ich könnte mir vorstellen, dass ich zu den Lehrern gehöre, die am Ende alles vergessen werden.	1	3
1755	2	Indem ich sowohl den phänomenologischen Ansatz als auch den interpretativen Ansatz verwende, würde ich es den Kindern ermöglichen, über und von der Religion zu lernen, eine Idee, die durch die Schriften von Grimmitt (2000) unterstützt wird.	1	3
50	2	Bei diesem speziellen TDT besteht die Klasse aus 22 Jungen und 6 Mädchen.	0	3
2868	2	Ich möchte diese Person, dieser Lehrer sein.	0	4
2125	2	Wir müssen sicherstellen, dass wir in der Lernzone unterrichten und die Kinder nicht in Panik versetzen.	1	3
183	2	"Vielleicht hatte der Film ""School of Rock"" ja doch recht - Mathematik ist eine wunderbare Sache."	0	3
1168	2	"Die besten Tipps, damit sich ""begabte"" Kinder wertgeschätzt fühlen:"	0	3
690	2	Eine der Schlüsselbotschaften, die ich aus diesem Video mitgenommen habe, ist, dass eine außergewöhnliche Lehrkraft jemand ist, der wirklich mit Leidenschaft bei der Sache ist, die er tut.	1	4
3249	2	Es ist auch hilfreich, dass mein MA3-Praktikum in der Vorschulabteilung der Grundschule stattfindet, denn das ist die Altersgruppe, in der ich mich am wohlsten fühle.	1	4
78	2	Sie sind sehr nützlich, um alle Lernbedürfnisse der Schülerinnen und Schüler zu vereinen.	1	5
2283	2	Ich weiß, dass sich diese Liste im Laufe meines Studiums und meiner Lehrtätigkeit noch erweitern/verändern kann, aber ich denke, sie ist ein hilfreicher Ausgangspunkt für meine berufliche Identität.	1	4
1830	2	Ich kann mit Sicherheit sagen, dass der heutige Tag für mich einer der lehrreichsten bisher war und ich definitiv eines meiner Ziele für dieses Praktikum erreicht habe.	1	4
1087	2	Wenn wir zunächst an Haustiere wie unseren geliebten Hund denken, können viele von uns sagen, dass der Hund zu einer bestimmten Tageszeit wild wird und Futter oder seinen täglichen Spaziergang verlangt.	1	3
1787	2	Insgesamt unterstützt dies die Idee, dass faire Tests den Schülerinnen und Schülern helfen, naturwissenschaftliche Kompetenzen zu erwerben, obwohl sie nicht immer entscheidend sind.	1	3
83	0	Ich gehe davon aus, dass das Endergebnis des Projekts mir einige Programmierkenntnisse vermitteln wird.	1	3
3436	2	Kritik von außen kann einen massiven Einfluss auf die Art und Weise haben, wie Sie versuchen, Ihr Lernen zu verbessern, und sie kann auch dazu beitragen, Verbesserungsmöglichkeiten aufzuzeigen, die Sie vielleicht nicht bemerkt haben.	1	3
130	0	Wir sind immer noch dabei und noch lange nicht fertig, aber gefühlsmäßig finde ich es spannend, an diesem Thema zu arbeiten, und manchmal fühlt es sich so an, als wäre der Umfang so groß, dass man sich fragt, ob ein solches System im Vergleich zur Theorie auch nur annähernd zufriedenstellend sein würde.	1	4
534	2	Es ist wichtig, dass meine Rechenfertigkeiten auf einem hohen Niveau bleiben, damit ich Kinder unterstützen und unterrichten kann, deshalb werde ich meine einfachen Rechenfertigkeiten weiter üben.	1	3
1943	2	Dabei kann es sich um so etwas Kleines wie ein Wort oder einen Satz des Lehrers handeln, zu dem sie bestimmte Assoziationen haben, oder es kann durch das Verhalten anderer in der Klasse ausgelöst werden.	1	3
1467	2	Woher weiß ich das (Nachweis)*.	0	3
121	1	Es zeigt mir ein paar Probleme auf, die ich bei der Arbeit mit automatischen Modellen noch habe.	1	2
65	0	Gefühle, die sich mit meinen Erfahrungen beim Lösen der Aufgabe deckten.	0	3
2131	2	So wurde zum Beispiel über die neuen Jungen gesprochen, die zu Beginn dieses Semesters in die Schule kommen, und es war schön zu sehen, wie viel Wert die Mitglieder des Lehrkörpers und des Sekretariats darauf legten, dass der Übergang von den vorherigen Schulen reibungslos verläuft und die Jungen ein glückliches Semester erleben.	0	4
930	2	Viele ihrer sorgfältig ausgearbeiteten Lektionen haben mich täglich in ihren Bann gezogen.	0	4
802	2	Ich beschloss, dass es das Beste wäre (und dass wir das sowieso tun müssen, um das Modul zu bestehen), ein Audit meiner Fähigkeiten, meines Wissens und meiner persönlichen Eigenschaften zu erstellen.	1	4
3003	2	Um die Dinge zu erledigen, sollten sie im Team arbeiten.	0	3
2506	2	Bushnell spricht davon, dass Lernen Spaß macht und süchtig macht, und behauptet, dass Kinder durch Spiele fast alles lernen können.	0	3
426	2	Ich werde am Ende nicht so viel wissen wie Einstein (kleine Schritte genügen!), aber ich werde hoffentlich mein Wissen verbessern.	1	4
3000	2	Obwohl es ihre Aufgabe ist, die Kinder zu unterrichten, glaube ich, dass sie auch die Verantwortung haben, mit den Kindern in Kontakt zu treten und sicherzustellen, dass es ihnen gut geht.	1	3
2185	2	Der Unterschied zwischen der Art und Weise, wie in Moulsford und Schottland das Lesen gelehrt wird, interessiert mich wirklich, denn man kann den Unterschied zwischen den Kindern, die ich dieses Jahr unterrichtet habe, und denen des letzten Jahres sehen, und die Kinder in Moulsford haben eindeutig mehr Spaß am Lesen.	1	4
2888	2	Die Regeln sollten auch im Klassenzimmer ausgehängt werden und die Kinder sollten regelmäßig daran erinnert werden.	0	3
90	1	Vor allem ist mir die Vielfalt innerhalb des Feldes viel bewusster geworden.	1	4
2079	2	Am Freitag ging es um die weitere Planung des Unterrichts in der nächsten Woche und um ein Treffen mit den Hausmeistern von Moulsford, um zu sehen, welche unglaubliche Arbeit sie leisten.	0	3
3022	2	"Indem wir professionell handeln und sprechen, geben wir ein gutes Beispiel ab, das hoffentlich auf die Kinder ""abfärben"" wird."	0	3
1501	2	Heute war ein fantastischer (wenn auch etwas verrückter) Tag in der Schule, denn es war der schulinterne Musikwettbewerb.	0	5
973	2	sei es ein Freund, ein Familienmitglied, ein Kind in der Klasse oder vielleicht können Sie sich direkt mit dieser Erfahrung identifizieren.	0	3
1288	2	Und wer könnte uns das besser beibringen als die Kinder selbst?	0	3
1021	2	Gesundheit und Wohlbefinden könnten anhand der Art und Weise, wie die Menschen Mahlzeiten zubereiteten und welche Lebensmittel sie aßen, erforscht werden.	1	3
3566	2	Bei diesem Spiel führt das erste Kind eine Aktion aus, der alle Kinder folgen müssen.	0	3
2932	2	Der Grund für einen früheren Beginn des Sprachunterrichts in diesen Altersstufen liegt möglicherweise in Forschungsergebnissen, die darauf hindeuten, dass: ...ein früher Beginn zu frühen Erfolgen führen kann, wie z. B. zu verbesserten Kommunikationsfähigkeiten, einer positiven Einstellung gegenüber Sprachen und Kulturen und einem erhöhten metasprachlichen und metakognitiven Bewusstsein.... (Kirsch, 2012)	1	3
1393	2	Ich habe das Gefühl, dass ich so viel Verantwortung für meine Arbeit und mein Lernen übernehmen kann und stolz auf die Ergebnisse bin, die ich erziele.	1	4
3289	2	Wenn Ihre Mutter kontaktfreudig ist, werden Sie sich unbewusst wie sie verhalten.	1	3
1119	2	Trotz dieser Herausforderungen kann ich sehen, wie dieser Unterricht die Kinder inspirieren und zum Lernen anregen kann.	1	4
2668	2	Sollte es heutzutage wirklich so schwer sein, an eine gute Schule zu kommen?	1	3
29	1	Ich habe neue Algorithmen gelernt und implementiert.	1	3
1520	2	Alle waren fantastisch!	0	4
3140	2	Es ist offensichtlich, wie sich die Figuren fühlen (durch die Illustrationen), und am Wendepunkt in der Mitte des Buches bringen die Figuren zum Ausdruck, dass sie traurig sind.	1	3
1029	2	Vielleicht zwinge ich mich sogar dazu, noch ein paar Schlösser zu besuchen....	0	3
2859	2	Ich glaube, dass meine Freundlichkeit einer der wichtigsten Werte ist, die ich habe und die für mich als Lehrerin unerlässlich sein werden.	1	4
275	2	Dieser Lehrer verbrachte Zeit mit seinen Kindern;	0	3
1935	2	Die Vorausplanung ermöglichte mir sinnvolle Diskussionen mit der Klassenlehrerin über meinen Unterricht und erlaubte mir, bei Bedarf Änderungen vorzunehmen.	1	4
1771	2	"Seit dem Erscheinen der Studie gilt sie als irreführend, unehrlich und unverantwortlich"" (Bad Science 2010, ohne Seitenangabe)."	0	2
2241	2	Sie waren auch ruhig und zuversichtlich, obwohl sie in stressigen Situationen arbeiteten, und sie waren freundlich und fürsorglich, während sie der Frau und ihrer Familie Beruhigung verschafften.	1	4
1211	2	"Das Lehren guter Manieren wie ""bitte"" und ""danke"" zeigt den Schülern, wie man andere respektiert."	0	3
2863	2	Als ich die Entscheidung traf, welchen Beruf ich ergreifen wollte, wusste ich, dass es etwas sein musste, das mir nicht nur Spaß macht, sondern an dem ich auch wachsen kann.	1	4
3339	2	Ich stimme dem nicht ganz zu, denn Dinge, die schief gehen, können gelöst werden, und diese Theorie ist aufgrund des Mangels an wissenschaftlichen Tests sehr schwer zu beweisen oder zu widerlegen.	1	2
3575	2	Wir könnten dies fortsetzen, indem wir uns andere Lieder ansehen und schauen, ob es irgendwelche Muster gibt (die es wahrscheinlich gibt, zum Beispiel Strophe, Refrain, Strophe, Refrain...).	1	3
1064	2	Ich habe das große Glück, in einer liebevollen, unterstützenden Familie und mit einem starken Glauben aufgewachsen zu sein, der mir ein gutes Fundament gegeben hat, auf dem ich aufbauen kann.	1	5
3040	2	Ich bin der Meinung, dass Kinder beim Lernen ein Mitspracherecht haben sollten und dass ihre Ideen und Interessen im Klassenzimmer berücksichtigt werden sollten.	1	4
2568	2	"In dem wunderbaren Buch ""Dirty Teaching"" von Juliet Robertson wird vorgeschlagen, dass Risikobewertungen auch mit den Kindern durchgeführt werden können."	1	4
